feature_1,feature_2,feature_3,feature_4,example_id,part,all
6.991944444,2.208055556,14.772,38,10612,1,1
0.898333333,8.493055556,20.342,36,14844,1,1
23.67888889,8.408055556,14.182,39,12767,1,1
23.14222222,5.851388889,13.991,34,15190,1,1
1.0775,1.099444444,1.686,44,10272,1,1
6.530277778,3.320277778,0.977,45,12746,1,1
1.746944444,5.899166667,6.837,40,11005,1,1
1.613611111,6.063055556,0.893,34,12983,1,1
1.255833333,7.030833333,0.993,34,11347,1,1
9.038333333,1.138611111,0.877,34,10559,1,1
1.048055556,12.51944444,2.028,36,15181,1,1
3.803888889,5.250277778,6.233,44,10067,1,1
23.68361111,7.062777778,18.323,27,10388,0,0
4.520277778,4.548333333,29.88,36,10471,1,1
0.873055556,4.850555556,4.656,38,11891,1,1
6.551944444,0.563333333,17.72,33,10204,1,1
5.619166667,3.638611111,1.412,31,14375,1,1
0.093055556,8.285555556,37.659,38,13283,1,1
4.551388889,5.682222222,1.862,39,10467,1,1
0.504444444,9.892222222,1.57,34,11149,1,1
9.286666667,1.432777778,1.539,36,13054,1,1
2.613888889,6.485833333,10.151,39,10027,1,1
5.308611111,5.843333333,2.988,49,12221,1,1
12.40222222,12.58638889,5.949,34,12670,1,1
12.49138889,2.2175,13.86,11,14144,0,0
0.075,8.825,11.325,38,14134,1,1
4.079166667,2.868888889,1.938,34,12846,1,1
3.821388889,3.0725,2.338,40,15113,1,1
23.77027778,0.320277778,2.131,38,12437,1,1
0.570555556,8.000555556,1.678,44,14230,1,1
0.798055556,9.669166667,5.089,36,13124,1,1
3.158333333,11.15222222,15.123,44,13516,1,1
4.715555556,2.103055556,2.505,36,13539,1,1
2.189166667,6.743055556,16.834,35,11079,1,1
9.48,2.051388889,7.596,24,10387,0,0
23.63666667,6.630833333,1.817,34,12911,1,1
1.161111111,10.02666667,12.111,31,12318,1,1
7.753055556,0.988333333,2.114,39,13532,1,1
2.198055556,1.2175,0.927,46,13464,1,1
1.022777778,9.285,7.137,34,14672,1,1
1.826666667,1.013611111,4.005,33,15180,1,1
0.636388889,3.689166667,4.846,33,12776,1,1
0.123055556,10.06083333,11.963,40,10167,1,1
23.47694444,4.439722222,11.194,36,14481,1,1
21.59638889,1.289444444,4.339,38,11512,1,1
1.028055556,7.359444444,5.421,40,13046,1,1
0.874444444,6.137777778,5.155,42,11457,1,1
23.64361111,9.100555556,16.375,39,11683,1,1
23.32638889,9.660555556,0.872,39,13796,1,1
23.58472222,1.449444444,9.08,40,12436,1,1
0.48,8.1475,1.02,34,15252,1,1
1.148888889,8.201111111,6.405,36,10433,1,1
0.716666667,9.058888889,5.035,41,11247,1,1
4.145833333,6.173888889,2.241,40,10091,1,1
0.112777778,5.75,4.893,39,13218,1,1
0.134722222,7.287222222,8.184,41,10557,1,1
4.505,1.497777778,56.28,31,13271,1,1
8.620833333,2.6175,0.783,37,10635,1,1
2.193333333,6.348333333,8.638,42,15296,1,1
1.069166667,7.395277778,4.4,42,13513,1,1
3.534444444,1.975833333,5.802,11,10594,0,0
1.044166667,8.388333333,10.875,38,14540,1,1
0.343333333,7.816666667,2.221,37,11166,1,1
7.337777778,3.825833333,4.459,46,11305,1,1
0.395277778,7.221944444,0.848,36,12343,1,1
1.600277778,7.156111111,12.989,35,11220,1,1
8.863888889,0.801388889,2.247,40,12160,1,1
0.7125,1.539166667,1.827,42,12104,1,1
1.235,7.715277778,11.907,45,14978,1,1
8.511666667,15.23333333,41.149,44,14807,1,1
0.876666667,1.805,0.883626944,40,10466,1,1
9.492222222,2.665555556,11.422,11,11617,0,0
23.66194444,1.422222222,3.946,9,11830,0,0
21.91888889,1.655277778,0.893,36,11006,1,1
5.245277778,0.999444444,3.24,35,11057,1,1
23.67527778,8.908333333,5.32,32,14842,1,1
1.166944444,1.906944444,6.444,41,14298,1,1
0.153611111,9.298888889,3.887,32,11509,1,1
11.35111111,0.733333333,2.347,13,14333,0,0
0.466388889,10.03638889,15.909,32,13593,1,1
9.8625,1.403055556,7.7,40,11798,1,1
1.0675,7.925277778,10.216,30,14946,1,1
10.84583333,2.158611111,13.201,46,10976,1,1
23.905,3.413055556,4.9,40,11807,1,1
5.658888889,0.706944444,3.85,34,12958,1,1
12.52527778,11.23666667,46.545,38,12202,1,1
2.370277778,8.336388889,5.806,39,15131,1,1
9.893611111,1.672777778,11.094,38,11642,1,1
3.710277778,10.65361111,2.166,40,14150,1,1
23.11111111,15.01527778,6.413,39,12800,1,1
9.741944444,2.089722222,6.382,37,12179,1,1
4.722777778,4.647777778,27.875,36,12611,1,1
23.60166667,7.277222222,13.875,39,14330,1,1
10.21916667,1.542777778,0.962,38,12536,1,1
3.654444444,6.173611111,6.523,38,11861,1,1
6.670833333,2.640277778,3.439,39,10818,1,1
4.778055556,0.513055556,0.889,45,13869,1,1
9.0075,5.7425,15.883,34,10553,1,1
1.376111111,6.937777778,10.776,37,14991,1,1
0.7375,7.0275,18.818,36,11720,1,1
22.66305556,4.864444444,6.065,33,10153,1,1
8.976666667,1.25,1.602,42,14402,1,1
11.0575,2.744444444,17.062,12,14781,0,0
4.435277778,0.384166667,2.58,38,14940,1,1
1.267777778,4.230833333,0.866,35,14724,1,1
7.807222222,0.450833333,2.832,25,12786,0,0
0.941111111,6.5,5.543,35,13706,1,1
23.7825,6.779166667,14.536,44,10277,1,1
23.65111111,9.070277778,3.396,34,12532,1,1
2.755,3.6025,4.243,45,10619,1,1
2.796666667,6.091666667,16.008,41,13100,1,1
4.541666667,1.833888889,1.141,40,14060,1,1
0.989166667,6.092777778,6.434,45,15191,1,1
4.635555556,3.879444444,0.9,38,10593,1,1
23.55083333,0.828611111,0.881,41,12756,1,1
2.960555556,0.23,0.544,33,11034,1,1
3.015833333,1.746944444,0.553,40,15125,1,1
4.240277778,3.333333333,13.425,36,12557,1,1
0.550555556,9.724166667,5.673,33,10152,1,1
10.55055556,1.734722222,0.873,44,11584,1,1
22.28388889,1.876666667,3.805,43,15022,1,1
23.70277778,3.553055556,4.791,42,13252,1,1
4.918333333,3.431666667,13.069,37,12140,1,1
0.846111111,5.353888889,5.347,39,11981,1,1
23.45972222,11.25416667,7.183,31,15304,1,1
4.448333333,5.083055556,6.556,38,12964,1,1
0.473333333,6.621666667,13.185,38,13006,1,1
10.32138889,0.869166667,5.282,30,13064,1,1
2.1225,7.945277778,26.522,33,13299,1,1
2.728611111,6.042777778,6.73,46,11520,1,1
0.926944444,8.733055556,15.99,49,12131,1,1
1.583888889,6.651944444,2.137,24,10447,0,0
10.77833333,1.901388889,5.198,37,13023,1,1
4.778611111,1.5075,6.333,39,11012,1,1
5.520277778,2.090277778,0.896,13,11085,0,0
3.473888889,14.3925,5.846,41,10873,1,1
4.913055556,4.256944444,1.364,36,13619,1,1
0.168611111,8.244444444,3.7,42,11456,1,1
0.038888889,1.071944444,0.871,38,11175,1,1
1.788333333,1.388611111,0.817,38,15079,1,1
2.861944444,1.853333333,3.706,31,15307,1,1
22.79722222,9.018888889,0.97,41,13073,1,1
0.063055556,9.536388889,4.875,40,13985,1,1
2.495,1.661388889,0.795,34,12966,1,1
9.0475,0.812222222,2.756,36,13351,1,1
1.654722222,1.758055556,11.881,42,13413,1,1
23.79666667,4.405,4.998,31,12193,1,1
10.15083333,0.839444444,5.111,46,11581,1,1
23.66666667,7.808055556,11.341,31,12476,1,1
23.70194444,8.416666667,35.842,52,10155,1,1
1.175833333,8.971666667,17.14,30,12688,1,1
0.841388889,6.071944444,0.874,45,13269,1,1
1.2625,9.102777778,1.876,33,12935,1,1
5.145277778,4.399444444,5.97,31,11597,1,1
1.414166667,7.524444444,10.526,36,10342,1,1
23.91333333,7.108611111,0.915,38,11588,1,1
2.392222222,7.757777778,7.116,37,15314,1,1
0.528888889,8.970555556,9.983,37,13005,1,1
1.237777778,7.958333333,12.536,33,12645,1,1
0.966388889,8.776944444,9.517,35,10565,1,1
1.184722222,9.078888889,12.675,39,14214,1,1
0.871388889,11.39055556,0.899,38,11192,1,1
23.67194444,1.831388889,0.958,34,14288,1,1
1.351666667,8.911111111,4.695,52,12215,1,1
8.2825,1.431944444,2.469,32,11601,1,1
9.158333333,2.114722222,7.892,40,11919,1,1
23.72638889,8.758055556,18.065,38,12196,1,1
0.020555556,8.471388889,17.641,39,13703,1,1
0.965555556,6.084166667,13.913,26,11224,0,0
0.415555556,1.280555556,0.85,41,14403,1,1
4.741388889,2.470555556,13.245,38,11163,1,1
3.067222222,1.285,7.81,38,11059,1,1
2.663055556,3.298333333,4.644,39,12887,1,1
1.651944444,1.535277778,5.001,41,11544,1,1
2.385,6.166111111,3.902,33,13622,1,1
3.678333333,6.1925,6.727,37,15283,1,1
0.690277778,7.766111111,2.824,36,15274,1,1
1.126111111,8.974722222,12.812,39,10570,1,1
5.004722222,1.841388889,0.895,25,11755,1,1
0.915,9.2175,25.79,36,13454,1,1
4.886666667,0.803055556,1.234,31,14788,1,1
11.56444444,0.449722222,19.516,23,11362,0,0
0.161944444,9.4025,42.085,34,14541,1,1
13.86361111,0.690833333,0.851,49,13453,1,1
0.917777778,8.733055556,2.765,34,13257,1,1
23.55055556,9.082222222,34.775,30,11834,1,1
11.69166667,11.07333333,42.486,28,13358,0,0
13.66888889,7.727222222,15.828,33,14420,1,1
0.033888889,8.921388889,21.142,28,11180,0,0
1.660833333,9.596666667,12.075,37,14951,1,1
0.203055556,7.791666667,4.189,39,10289,1,1
23.81722222,9.8075,4.475,44,10310,1,1
1.528888889,14.62333333,10.666,37,14304,1,1
1.7825,7.291666667,16.529,41,10769,1,1
23.17333333,7.363611111,10.496,38,12077,1,1
3.22,0.989722222,0.891,41,10349,1,1
23.9375,8.763611111,21.827,44,13912,1,1
2.102222222,3.714166667,11.145,33,14342,1,1
23.59027778,7.796944444,4.496,32,10587,1,1
5.663888889,3.369166667,5.18,28,12569,0,0
3.902777778,5.452222222,6.67,33,11287,1,1
2.961388889,1.662222222,2.802,10,12973,0,0
0.883611111,6.663333333,3.158,39,14378,1,1
5.2,5.373611111,4.106,38,11497,1,1
23.00388889,10.31138889,6.365,34,13557,1,1
1.468888889,3.083611111,4.634,36,11486,1,1
2.592222222,1.899166667,3.169,38,14391,1,1
2.787777778,9.534444444,2.326,39,15264,1,1
1.522777778,13.4525,10.671,42,11336,1,1
1.164722222,7.068055556,1.931,52,14396,1,1
1.074166667,0.608611111,1.185,33,10244,1,1
1.534444444,10.18027778,1.989,32,13771,1,1
8.916111111,2.696111111,18.308,34,10961,1,1
22.46305556,11.42583333,6.168,33,14827,1,1
1.793888889,2.499722222,4.172,41,10546,1,1
1.177777778,7.790555556,10.638,43,14204,1,1
0.762777778,8.882777778,5.655,37,13760,1,1
0.318055556,5.429166667,0.87,52,12574,1,1
0.628611111,6.560277778,3.743,37,12200,1,1
4.143611111,5.748055556,1.522,45,12729,1,1
1.499166667,11.57666667,1.679,39,10604,1,1
1.268611111,10.43083333,4.061,34,11020,1,1
0.697777778,6.748888889,16.778,38,11449,1,1
11.20277778,2.2925,12.671,30,15159,1,1
23.60805556,10.27527778,16.256,35,11820,1,1
23.8725,3.898055556,4.877,31,11062,1,1
4.706111111,3.710833333,4.135,28,11913,0,0
1.831111111,6.675,13.433,33,13021,1,1
11.62305556,0.927222222,5.653,48,10665,1,1
1.660555556,5.619722222,11.485,49,13956,1,1
1.08,8.534444444,13.076,32,13579,1,1
1.458055556,6.785833333,6.527,43,13246,1,1
3.0175,0.569444444,0.893,11,11075,0,0
0.582777778,9.909722222,16.796,36,13141,1,1
10.51555556,1.945277778,0.864,33,12724,1,1
23.63444444,8.175833333,6.42,37,15075,1,1
1.0525,8.42,13.334,40,10920,1,1
1.594722222,10.74916667,2.383,34,11121,1,1
1.6075,2.516666667,12.146,36,15285,1,1
23.18833333,9.220833333,18.205,39,12794,1,1
0.469722222,6.704722222,12.968,41,13219,1,1
7.544166667,1.253611111,4.137,43,13430,1,1
1.046944444,0.309444444,2.04,36,12304,1,1
2.288888889,7.476388889,3.029,39,10205,1,1
4.147222222,4.993611111,8.404,40,14183,1,1
20.10777778,4.189166667,4.614,34,12170,1,1
0.3175,7.801666667,3.562,36,14180,1,1
0.018888889,7.103055556,10.084,49,15117,1,1
1.532777778,7.146944444,1.642,39,13216,1,1
1.666388889,7.330833333,11.179,30,14313,1,1
4.6875,4.525277778,3.87,40,10576,1,1
0.318333333,3.687777778,0.833,30,14238,1,1
5.507222222,3.793055556,0.992,40,12442,1,1
0.469444444,1.206111111,0.853,34,14224,1,1
0.207222222,10.27833333,27.884,40,11267,1,1
0.766111111,8.246944444,3.22,32,13022,1,1
9.006666667,0.661388889,2.245,38,15015,1,1
23.38527778,8.871111111,0.847,45,12907,1,1
2.032222222,4.842222222,0.827,34,13590,1,1
1.026944444,8.073611111,11.095,37,11258,1,1
2.047222222,7.101944444,4,35,14461,1,1
2.846111111,8.405833333,16.544,34,14993,1,1
0.055,7.248888889,6.361,23,14819,0,0
9.9125,2.8825,0.868,38,10523,1,1
4.184722222,2.027222222,6.59,40,12014,1,1
23.14222222,3.326111111,14.315,33,13892,1,1
0.578333333,8.896388889,2.893,34,10755,1,1
23.85027778,7.590833333,14.201,21,12336,0,0
23.25972222,9.3975,10.971,30,12138,1,1
7.055833333,2.563611111,17.389,33,13902,1,1
22.05861111,1.871944444,0.726,30,13585,1,1
21.32277778,0.824166667,5.143,30,14324,1,1
0.424166667,6.988333333,15.896,45,11687,1,1
0.446388889,2.929166667,15.894,37,14893,1,1
6.757222222,1.251111111,7.797,37,15294,1,1
1.249722222,7.496111111,2.603,30,10782,1,1
23.76,7.903611111,4.429,39,14853,1,1
0.763333333,6.441944444,9.256,39,13143,1,1
2.873333333,6.170833333,9.735,41,10504,1,1
0.634444444,10.26666667,5.66,36,12423,1,1
11.98,9.897777778,14.083,33,12258,1,1
0.416388889,9.748611111,1.479,37,13844,1,1
9.044722222,2.113888889,7.884,32,10585,1,1
2.735277778,6.239722222,11.375,39,11232,1,1
4.598611111,4.58,1.386,36,12100,1,1
0.064166667,1.389722222,8.728,34,10785,1,1
2.795,6.423888889,6.754,24,11112,0,0
6.269444444,1.906944444,6.177,42,11234,1,1
3.396666667,8.014722222,41.731,34,14723,1,1
21.45388889,10.38694444,3.698,30,15176,1,1
3.423888889,4.083888889,11.114,36,14343,1,1
1.439444444,3.391388889,11.786,36,10116,1,1
21.59472222,8.322777778,18.263,38,13001,1,1
0.480555556,8.464722222,7.3,39,10308,1,1
23.32638889,6.172777778,18.01,44,11831,1,1
2.200277778,7.134166667,4.743,35,12990,1,1
23.92083333,8.934444444,6.689,34,10683,1,1
23.01138889,9.063333333,4.261,34,13577,1,1
10.82444444,2.733333333,10.372,39,11454,1,1
2.749166667,6.172777778,1.067229689,39,11890,1,1
0.481944444,8.925833333,16.689,36,12109,1,1
23.98333333,0.464722222,3.015,39,15115,1,1
7.014444444,1.076111111,6.593,39,13440,1,1
1.113055556,9.146666667,21.623,33,10089,1,1
4.339444444,3.368333333,22.3,36,11800,1,1
23.54333333,3.743888889,23.306,38,14331,1,1
2.596388889,0.599722222,0.86,49,13828,1,1
4.278333333,2.668611111,4.716,41,11724,1,1
22.93361111,9.331944444,8.859,34,12380,1,1
0.581388889,9.176388889,2.25,31,14220,1,1
1.248611111,4.483611111,7.878,36,14719,1,1
1.184166667,2.6225,0.581530765,42,11198,1,1
0.349444444,7.050555556,4.035,35,10407,1,1
1.534722222,9.091111111,3.827,33,14777,1,1
1.274722222,3.970277778,5.706,33,12745,1,1
4.357777778,5.864444444,7.312,31,12211,1,1
5.988055556,2.648611111,5.54,40,13091,1,1
1.1975,7.820277778,9.399,34,11355,1,1
1.874166667,7.910833333,5.363,37,15142,1,1
0.871944444,9.525555556,2.538,38,10367,1,1
1.616111111,3.1475,0.962,31,14042,1,1
22.86722222,6.045555556,0.889,39,14689,1,1
9.767222222,2.024166667,7.12,33,14617,1,1
1.618888889,4.681388889,1.002,45,10786,1,1
1.790277778,6.320277778,21.301,45,13138,1,1
22.87027778,10.00611111,11.837,32,13478,1,1
0.588888889,7.694166667,3.468,41,10855,1,1
6.398333333,1.038611111,3.432,14,10807,0,0
1.333055556,0.470555556,2.325,42,14147,1,1
1.688055556,14.39111111,24.682,40,10685,1,1
2.332777778,4.945833333,0.839,42,12181,1,1
8.27,1.428333333,1.329,49,14023,1,1
0.0425,9.690833333,15.992,39,12924,1,1
2.358333333,5.677222222,28.952,34,12792,1,1
0.410277778,10.05333333,4.37,34,14644,1,1
0.176666667,6.767777778,1.631,34,13595,1,1
23.63166667,8.630277778,4.66,44,10682,1,1
1.398611111,8.320277778,18.733,38,14449,1,1
0.102777778,2.895277778,4.473,35,13230,1,1
1.473055556,3.728333333,13.707,33,14671,1,1
0.111944444,9.747777778,2.56,40,10069,1,1
23.18694444,7.630833333,19.253,31,13834,1,1
4.878888889,4.629444444,3.357,38,12602,1,1
1.921388889,6.494444444,4.884,38,11602,1,1
3.821111111,4.388333333,12.445,33,12674,1,1
0.213055556,9.965277778,8.087,33,11989,1,1
9.8425,1.720833333,11.898,38,14062,1,1
0.750277778,6.667222222,8.389,34,12396,1,1
2.803333333,4.491388889,11.23,40,15098,1,1
0.751666667,2.396111111,5.934,41,13401,1,1
5.901666667,0.893055556,1.508,44,12561,1,1
1.528888889,5.713055556,10.878,34,11705,1,1
2.768888889,10.87083333,2.04,30,12111,1,1
0.806111111,7.296666667,4.149,32,13510,1,1
23.88444444,8.6225,13.056,39,11187,1,1
3.992222222,3.11,13.699,38,10043,1,1
4.744444444,3.499722222,4.62,37,13415,1,1
0.820555556,7.683333333,7.872,44,11445,1,1
2.665,3.9575,19.883,34,13010,1,1
12.72333333,20.32222222,6.071,39,14031,1,1
23.77472222,4.066388889,4.771,35,10315,1,1
1.881111111,7.102222222,5.711,33,15078,1,1
2.170555556,7.663611111,11.868,33,11750,1,1
22.73722222,9.423333333,10.517,39,13310,1,1
4.856388889,2.7375,0.862668889,24,11110,1,1
23.50777778,8.251666667,0.788,25,13063,0,0
0.157777778,3.9,6.322,25,15167,0,0
15.50222222,0.563611111,0.935,44,14603,1,1
4.903055556,3.554444444,2.895,13,10563,0,0
22.65138889,10.46361111,1.432,36,11003,1,1
0.160833333,7.513611111,1.418,36,12642,1,1
23.55666667,11.86222222,16.064,33,10246,1,1
23.68583333,0.556944444,1.418,36,10501,1,1
3.535277778,6.211111111,6.604,31,15211,1,1
4.756388889,1.988055556,12.791,37,13995,1,1
10.98916667,1.650833333,7.643,39,14786,1,1
4.571388889,3.408333333,5.488,39,13372,1,1
2.171666667,6.884722222,6.696,40,13142,1,1
5.318333333,3.272777778,8.227,40,13646,1,1
0.849722222,4.224166667,13.145,40,10875,1,1
2.547222222,7.194444444,1.763213859,37,10743,1,1
2.413333333,4.706944444,6.677,32,13766,1,1
23.5125,2.031666667,6.681,41,11866,1,1
4.762777778,6.645555556,6.43,41,10274,1,1
4.847222222,1.916666667,0.882,31,12097,1,1
4.301944444,5.241111111,1.375,52,13034,1,1
9.543333333,1.5425,5.322,11,13186,0,0
7.625833333,0.510833333,13.22,41,11763,1,1
11.20944444,11.78722222,11.876,40,10036,1,1
1.6525,0.506388889,2.689,34,11614,1,1
5.470555556,1.342222222,8.289,40,13342,1,1
0.980277778,7.498333333,2.118,27,14385,0,0
1.619166667,7.839722222,39.927,33,11554,1,1
11.35333333,1.370555556,6.716,38,11345,1,1
1.558333333,7.363611111,3.71,37,10874,1,1
1.773888889,8.032777778,41.052,33,13456,1,1
1.721944444,8.851111111,8.785,40,14129,1,1
22.37055556,6.753055556,2.587,38,12180,1,1
3.966666667,5.744722222,1.923,34,12798,1,1
23.98,2.085277778,5.981,39,14585,1,1
7.558333333,1.379166667,4.729,30,10516,1,1
2.933055556,7.185277778,2.903,38,14286,1,1
1.719722222,5.323888889,6.435,34,13720,1,1
6.691944444,0.585277778,0.961,34,15035,1,1
10.87527778,11.88222222,14.892,38,13214,1,1
6.694722222,1.668333333,2.693,40,10678,1,1
2.470833333,7.420555556,13.264,36,11382,1,1
0.244166667,1.528611111,5.09,34,13449,1,1
0.363333333,8.726944444,8.318,34,15258,1,1
1.223888889,8.309166667,23.251,38,11125,1,1
4.959166667,4.061111111,6.441,41,12817,1,1
6.776666667,1.356388889,2.162,40,11297,1,1
9.555555556,1.842222222,6.378,37,12003,1,1
2.563888889,3.283611111,1.779,41,12383,1,1
2.801388889,3.221388889,13.893,37,13649,1,1
3.422222222,7.765277778,1.788,32,14889,1,1
0.586666667,11.07,8.69,31,13989,1,1
0.196666667,9.274722222,9.115,34,12422,1,1
23.53083333,3.101111111,0.854,34,14921,1,1
23.49527778,6.676944444,0.655,34,14604,1,1
0.41,8.469444444,4.409,34,10639,1,1
7.750277778,2.051388889,6.042,34,13819,1,1
6.604444444,3.934166667,6.529,52,11704,1,1
1.089722222,6.986111111,5.613,36,10996,1,1
0.119444444,2.698333333,18.207,46,10909,1,1
1.269722222,4.190555556,13.782,40,12585,1,1
22.87166667,9.421666667,58.354,33,13679,1,1
5.466944444,0.891944444,0.884,39,11008,1,1
8.871944444,1.153611111,7.311,44,10307,1,1
4.896388889,2.1575,0.97,37,13547,1,1
21.66916667,1.49,1.873,33,12278,1,1
23.20027778,9.59,3.034,34,14926,1,1
0.612222222,2.848055556,6.886,40,10723,1,1
2.087777778,2.368888889,6.674,39,15080,1,1
22.50944444,11.66111111,14.881,39,11962,1,1
9.479444444,2.588888889,7.397,40,10186,1,1
1.214166667,2.693055556,8.303,46,13404,1,1
9.740555556,1.781111111,11.165,24,14063,0,0
1.070277778,9.316388889,3.74,39,10808,1,1
1.989722222,6.2775,10.59,24,12231,1,1
0.135,9.808055556,3.807,30,12163,1,1
5.525833333,6.296111111,1.245,39,12367,1,1
1.500555556,7.730277778,16.625,28,13097,0,0
1.4375,1.983333333,10.653,48,11242,1,1
0.924444444,7.779444444,1.599,38,13493,1,1
0.239166667,6.801944444,44.446,34,13107,1,1
4.819166667,4.682777778,0.773,38,11583,1,1
23.38888889,8.751666667,12.921,42,14649,1,1
4.193611111,5.984722222,6.729,40,10469,1,1
1.525277778,6.599166667,44.44,21,13198,0,0
6.811388889,3.218333333,9.873,41,15025,1,1
0.844444444,9.1075,0.767,41,11350,1,1
4.330277778,6.374722222,1.227,32,14026,1,1
23.80111111,1.643055556,5.287,33,14726,1,1
4.522222222,2.221944444,3.744,39,10872,1,1
23.61805556,9.395277778,6.606,27,12095,0,0
7.203888889,5.908055556,15.844,34,11230,1,1
0.858333333,3.82,5.43,33,11624,1,1
23.95388889,9.031666667,4.871,41,15105,1,1
1.228333333,7.920277778,9.857,42,14318,1,1
1.164722222,8.983611111,9.894,36,11320,1,1
6.000833333,1.095833333,7.159,38,15133,1,1
1.8325,5.983333333,37.389,43,10630,1,1
1.076666667,11.79277778,4.107,36,13197,1,1
7.950277778,4.537222222,15.756,39,11279,1,1
0.895555556,7.939444444,1.938,30,10049,1,1
1.758333333,8.319166667,39.87,40,11819,1,1
1.241666667,8.149722222,17.353,36,10187,1,1
3.606388889,5.9025,6.686,30,14006,1,1
23.22055556,4.757222222,12.395,52,14370,1,1
2.697222222,1.406666667,4.763,39,14935,1,1
1.896111111,4.174722222,0.52,36,12484,1,1
0.111944444,9.793888889,1.621,26,12251,0,0
6.696111111,0.932777778,0.812,30,10171,1,1
5.002222222,0.761666667,0.849,39,11009,1,1
0.981666667,8.057777778,5.323,39,11296,1,1
1.104722222,1.386944444,5.844,44,11203,1,1
1.291666667,8.251944444,11.14,39,12295,1,1
1.0825,8.803055556,7.897,41,13918,1,1
5.571944444,2.309722222,0.788290556,38,12836,1,1
5.010555556,4.043611111,26.306,40,14581,1,1
9.911666667,1.680277778,0.911,34,11040,1,1
11.76027778,9.708333333,0.944,28,14512,0,0
1.548888889,1.847777778,0.895,42,13302,1,1
0.018333333,8.194444444,3.402,49,11686,1,1
0.045,7.558611111,46.081,38,11195,1,1
5.473888889,7.636666667,35.72,16,13385,0,0
0.335833333,4.675,18.629,35,10190,1,1
0.442222222,9.143611111,11.958,31,11310,1,1
23.11722222,9.2975,36.862,38,14108,1,1
2.146111111,9.473055556,2.15,39,14838,1,1
0.834444444,6.983055556,19.201,42,11652,1,1
0.585555556,9.6275,16.625,38,12860,1,1
1.544444444,1.42,8.257,49,13929,1,1
23.17833333,7.042777778,4.883,38,15050,1,1
1.051666667,9.073611111,9.876,41,10770,1,1
23.76972222,6.021666667,13.995,41,14642,1,1
21.64055556,5.511666667,18.072,40,13410,1,1
0.871111111,7.4275,10.831,36,13940,1,1
0.036666667,10.11944444,16.314,31,12612,1,1
23.18777778,9.266666667,7.424,33,15179,1,1
5.356111111,2.3325,10.49,35,11715,1,1
0.039166667,9.165277778,14.318,49,14588,1,1
2.109722222,6.616111111,12.675,40,14012,1,1
